Catagery	Object_int_name	Object_Ext_name	Field_int_name	Field_ext_name	Field_type	Geom_type	Join_type	Relation	Is_Enum	Enum_values	Data_type
lnd_street_segment	lnd_street_segment	Road Centerline	tp_ward_name	Ward Name	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_sub_locality	Sub Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	county_name_left	County Name Left	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	tp_type	Type	dd_phys_field	No	No	No	Yes	,,Arterial Road,Expressway,Major Road,Minor Road,National Highway,Others,State Highway,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	lnd_streets	Streets	dd_join_field	No	Road	m:n	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_locality	Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	unpaved_route	Unpaved Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	width_row_left	Width Right of Way Left	dd_phys_field	No	No	No	No		float
lnd_street_segment	lnd_street_segment	Road Centerline	state_route	State Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	local_route	Local Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	edge_of_pavement_left	Edge of Pavement Left	dd_geom_field	simple_chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	arterial_route	Arterial Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	city_name_right	City Name Right	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	street_name_type	Street Name Type	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	tp_survey_remark	Surveyor Remarks	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	tp_section_name	Section Name	dd_phys_field	No	No	No	Yes	,,Adava,Ambapua,Aska Road-ESO1,Aska-1,B Singipur,Badagada,Baipariguda,Balimela,Balipadar,Balisira,Balliguda,Bandhugaon,Baunsuni,Beguniapada,Belaguntha,Bhanjanagar-ESO1,Bhanjanagar-ESO2,Bhejiput,Bisama Cuttack,Bomakei,Boriguma,Boudh,Budhamba,Buguda,Chandahandi,Chandragiri,Chatrapur-1,Chatrapur-2,Chikiti,Chirikipada,City Hospital-Bijipur,Dabugam,Daringibadi,Dharakote,Digapahandi,G Udayagiri,Gandhinagar,Ganjam,Garabandha,Gate Bazar-ESO3,Golanthara,Gopalpur,Gosaninuagam,Gudari,Gumma,Gumuda,Gunupur,Gunupur Rural,Head Quarter,Hinjilicut,J K Pur,J N Prasad,Jagapur,Jeypore-1,Jeypore-2,Jeypore-3,Jharigam,K B Pur,Kabisuryanagar,Kakiriguma,Kalimela,Kanchuru,Kanisi,Kanteipally,Kasinagar,Kasipur,Keshpur,Khajuripada-Phulbani,Khajuripada-R Udaygiri,Khallikote,Kodala,Konkarada,Koraput-1,Koraput-2,Kosagumuda,Kotpad,Kukudakhandi,Kundra,Lanjipally,Lathi,Laxmipur,Luchapada,Malkangiri,Malud,Manamunda,Mathili,Medical,Mohana,Muniguda,Nandapur,Nawarangpur,Nawarangpur Rural,Nuagam-1,Nuagam-2,Nuapada,Old Berhampur-ESO2,Padmapur,Papadahandi,Paralakhemundi Rural,Paralakhemundi Town,Patrapur,Pattangi,Pattapur,Phiringia,Phulbani,Pitala,Polosara,Pudamari,Purunakatak,Purushottampur,R Udaygiri,Raighar,Raikia,Rambha,Ramnaguda,Randhapalli,Rayagada,Rayagada rural,Rayagada-1,Rayagada-2,Sheragada,Sikarpai,Similiguda,Soroda,Sunabeda,Surangi,T Khunti,Taratarini,Therubali,Tikabali,Tilisingi,Tumudibandha,Umerkote,University,Unknown,Upalada	NA
lnd_street_segment	lnd_street_segment	Road Centerline	status	Status	dd_phys_field	No	No	No	Yes	,Abandoned,Existing,Inactive,Planned,Released,Removed,Temporary	NA
lnd_street_segment	lnd_street_segment	Road Centerline	right_of_way_right	Right Of Way Right	dd_geom_field	simple_chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	lnd_mileposts	Mileposts	dd_join_field	No	Milepost	0:n	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	trail_route	Trail Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	zip_right	Zip Right	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	city_name_left	City Name Left	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	street_name	Street Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	tp_city_name	City Name	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	class	Class	dd_phys_field	No	No	No	Yes	,Interstate,Arterial,Collector,Local,Trail,Special,US,State,Ramp,Unpaved,Access,Not Listed,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	us_route	US Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	width_edge_of_pavement_right	Width Edge of Pavement Right	dd_phys_field	No	No	No	No		float
lnd_street_segment	lnd_street_segment	Road Centerline	zip_left	Zip Left	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	lnd_city	City	dd_join_field	No	City	0:n	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	id	ID	dd_phys_field	No	No	No	No		integer
lnd_street_segment	lnd_street_segment	Road Centerline	collector_route	Collector Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_created_date_in_gis	Created Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_street_segment	lnd_street_segment	Road Centerline	width_edge_of_pavement_left	Width Edge of Pavement Left	dd_phys_field	No	No	No	No		float
lnd_street_segment	lnd_street_segment	Road Centerline	tp_sub_division_name	Sub Division Name	dd_phys_field	No	No	No	Yes	,,Aska,Balimela,Balliguda,Bellaguntha,Bhanjanagar-1,Bhanjanagar-2,Bijipur-Industrial,Bisama Cuttack,Boriguma,Boudh,Buguda,Chatrapur,Chikiti,Digapahandi,G Udayagiri,Gopalpur,Gumuda,Gunupur,Hinjilicut,JESD-1,JESD-2,Kabisuryanagar,Kanisi,Kasinagar,Khallikote,Kodala,Koraput,Laxmipur,Malkangiri,Manmunda,Mohana,Nawarangpur,Nuagam,Papadahandi,Paralakhemundi,Phulbani,Polasara,Purushottampur,R Udaygiri,Rambha,Rayagada,SDO-1,SDO-2,SDO-3,SDO-4,Sheragada,Sorada,Sunabeda,Therubali,Umarkote,Unknown,Uppalada	NA
lnd_street_segment	lnd_street_segment	Road Centerline	street_name_suffix	Street Name Suffix	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	country_name	Country Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	lnd_street_markers	Street Markers	dd_join_field	No	Street Marker	1:n	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_ownership	Ownership	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_street_segment	lnd_street_segment	Road Centerline	street_name_prefix	Street Name Prefix	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_fme_unique_id	FME Unique ID	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment	lnd_street_segment	Road Centerline	edge_of_pavement_right	Edge of Pavement Right	dd_geom_field	simple_chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	special_route	Special Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	tp_no_of_way	No of Way	dd_phys_field	No	No	No	Yes	,,1,2,3,4,5,Unknown	NA
lnd_street_segment	lnd_street_segment	Road Centerline	route	Route	dd_geom_field	chain	No	No	No		NA
lnd_street_segment	lnd_street_segment	Road Centerline	toll_ind	Toll?	dd_phys_field	No	No	No	Yes	,No,Unknown,Yes	NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	special_annotation	Special Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	ramp_annotation	Ramp Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	unpaved_annotation	Unpaved Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	trail_annotation	Trail Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	arterial_annotation	Arterial Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	lnd_street_segment_id	Lnd Street Segment Id	dd_phys_field	No	No	No	No		integer
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	state_annotation	State Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	local_annotation	Local Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	access_annotation	Access Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	id	ID	dd_phys_field	No	No	No	No		integer
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	lnd_street_segment	Street Segment	dd_join_field	No	Road Centerline	1:n	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	collector_annotation	Collector Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	us_annotation	US Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_street_segment_annotation	lnd_street_segment_annotation	Street Segment Annotation	interstate_annotation	Interstate Annotation	dd_geom_field	text	No	No	No		NA
lnd_street_type	lnd_street_type	Street Type	lnd_street_type_aliass	Aliases	dd_join_field	No	Street Type Alias	1:n	No		NA
lnd_street_type	lnd_street_type	Street Type	code	Code	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_type	lnd_street_type	Street Type	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_type_alias	lnd_street_type_alias	Street Type Alias	lnd_street_type	Type	dd_join_field	No	Street Type	1:n	No		NA
lnd_street_type_alias	lnd_street_type_alias	Street Type Alias	lnd_street_type_code	Lnd Street Type Code	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_street_type_alias	lnd_street_type_alias	Street Type Alias	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_subdivision	lnd_subdivision	Subdivision	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_subdivision	lnd_subdivision	Subdivision	tp_division_name	Division Name	dd_phys_field	No	No	No	Yes	,,Aska-1,Aska-2,Berhampur Division-1,Berhampur Division-2,Berhampur Division-3,Bhanjanagar,Boudh,Ganjam North,Ganjam South,Gunupur,Hinjilicut,Jeypore,Koraput,Malkangiri,Nawarangpur,Paralakhemundi,Phulbani,Purushottampur,Rayagada,Unknown	NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_calculated_area	Calculated Area	dd_phys_field	No	No	No	No		float
lnd_subdivision	lnd_subdivision	Subdivision	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_subdivision	lnd_subdivision	Subdivision	id	ID	dd_phys_field	No	No	No	No		integer
lnd_subdivision	lnd_subdivision	Subdivision	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	tp_survey_remark	Surveyor Remarks	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	tp_pincode	Pincode	dd_phys_field	No	No	No	Yes	,,760010,760011,Unknown	NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_district	District	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_subdivision	lnd_subdivision	Subdivision	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_updated_date_in_gis	Updated Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_subdivision	lnd_subdivision	Subdivision	tp_created_date_in_gis	Created Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_subdivision	lnd_subdivision	Subdivision	tp_city	City	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_subdivision	lnd_subdivision	Subdivision	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_updated_by	Updated By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_subdivision	lnd_subdivision	Subdivision	tp_fme_unique_id	FME Unique ID	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	type	Type	dd_phys_field	No	No	No	Yes	,Subdivision,Unknown	NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_created_by	Created By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_subdivision	lnd_subdivision	Subdivision	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_subdivision	lnd_subdivision	Subdivision	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_subdivision	lnd_subdivision	Subdivision	tp_circle_name	Circle Name	dd_phys_field	No	No	No	Yes	,,Aska,Berhampur,Bhanjarnagar,City Circle,Jeypore,Rayagada,Unknown	NA
lnd_surface	lnd_surface	Surface	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_surface	lnd_surface	Surface	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_surface	lnd_surface	Surface	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_surface	lnd_surface	Surface	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_surface	lnd_surface	Surface	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_surface	lnd_surface	Surface	type	Type	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_surface	lnd_surface	Surface	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_surface	lnd_surface	Surface	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_surface	lnd_surface	Surface	id	ID	dd_phys_field	No	No	No	No		integer
lnd_surface	lnd_surface	Surface	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_surface_type	lnd_surface_type	Surface Type	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_surface_type	lnd_surface_type	Surface Type	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_surface_type	lnd_surface_type	Surface Type	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_surface_type	lnd_surface_type	Surface Type	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_surface_type	lnd_surface_type	Surface Type	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_survey_point	lnd_survey_point	Survey Point	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_survey_point	lnd_survey_point	Survey Point	survey_bm_annotation	Survey Benchmark Annotation	dd_geom_field	text	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	coordinate_system_name	Coordinate System Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_survey_point	lnd_survey_point	Survey Point	id	ID	dd_phys_field	No	No	No	No		integer
lnd_survey_point	lnd_survey_point	Survey Point	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_survey_point	lnd_survey_point	Survey Point	trans_bm_location	Transmission Benchmark Location	dd_geom_field	simple_point	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	trans_bm_annotation	Transmission Benchmark Annotation	dd_geom_field	text	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_survey_point	lnd_survey_point	Survey Point	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_survey_point	lnd_survey_point	Survey Point	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	survey_bm_location	Survey Benchmark Location	dd_geom_field	simple_point	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	gps_location	GPS Location	dd_geom_field	simple_point	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	y_coord	Y Coord	dd_phys_field	No	No	No	No		float
lnd_survey_point	lnd_survey_point	Survey Point	gps_annotation	GPS Annotation	dd_geom_field	text	No	No	No		NA
lnd_survey_point	lnd_survey_point	Survey Point	type	Type	dd_phys_field	No	No	No	Yes	,GPS,Survey Benchmark,Transmission Benchmark,Unknown	NA
lnd_survey_point	lnd_survey_point	Survey Point	datum	Datum	dd_phys_field	No	No	No	Yes	,,NAD27,NAD83,Unknown	NA
lnd_survey_point	lnd_survey_point	Survey Point	x_coord	X Coord	dd_phys_field	No	No	No	No		float
lnd_survey_point	lnd_survey_point	Survey Point	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_survey_point	lnd_survey_point	Survey Point	elevation	Elevation	dd_phys_field	No	No	No	No		float
lnd_tax_district	lnd_tax_district	Tax District	county_extent	County Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	inner_flood_wall_annotation	Inner Flood Wall Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	corporation_annotation	Corporation Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	school_annotation	School Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	historical_annotation	Historical Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	police_annotation	Police Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_tax_district	lnd_tax_district	Tax District	non_taxable_annotation	Non-taxable Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	township_annotation	Township Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	water_sewer_sani_extent	Water/Sewer/Sanitation Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	non_taxable_extent	Non-taxable Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	water_sewer_sani_annotation	Water/Sewer/Sanitation Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	city_town_annotation	City/Town Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	number	Number	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_tax_district	lnd_tax_district	Tax District	police_extent	Police Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	library_extent	Library Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	outer_flood_wall_extent	Outer Flood Wall Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	inner_flood_wall_extent	Inner Flood Wall Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_tax_district	lnd_tax_district	Tax District	township_extent	Township Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_tax_district	lnd_tax_district	Tax District	fire_annotation	Fire Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	county_annotation	County Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	outer_flood_wall_annotation	Outer Flood Wall Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	library_annotation	Library Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	fire_extent	Fire Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	corporation_extent	Corporation Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_tax_district	lnd_tax_district	Tax District	id	ID	dd_phys_field	No	No	No	No		integer
lnd_tax_district	lnd_tax_district	Tax District	school_extent	School Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	special_annotation	Special Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	code	Code	dd_phys_field	No	No	No	No		integer
lnd_tax_district	lnd_tax_district	Tax District	city_town_extent	City/Town Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	special_extent	Special Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_tax_district	lnd_tax_district	Tax District	historical_extent	Historical Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	hospital_annotation	Hospital Annotation	dd_geom_field	text	No	No	No		NA
lnd_tax_district	lnd_tax_district	Tax District	type	Type	dd_phys_field	No	No	No	Yes	,City/Town,Corporation,County,Fire,Historical,Hospital,Inner Flood Wall,Library,Non-taxable,Not Listed,Outer Flood Wall,Police,School,Special,Township,Water/Sewer/Sanitation	NA
lnd_tax_district	lnd_tax_district	Tax District	hospital_extent	Hospital Extent	dd_geom_field	area	No	No	No		NA
lnd_tier	lnd_tier	Tier	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_tier	lnd_tier	Tier	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_tier	lnd_tier	Tier	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_tier	lnd_tier	Tier	directional	Directional	dd_phys_field	No	No	No	Yes	,,N,S	NA
lnd_tier	lnd_tier	Tier	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_tier	lnd_tier	Tier	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_tier	lnd_tier	Tier	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_tier	lnd_tier	Tier	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_tier	lnd_tier	Tier	id	ID	dd_phys_field	No	No	No	No		integer
lnd_tier	lnd_tier	Tier	number	Number	dd_phys_field	No	No	No	No		integer
lnd_tier	lnd_tier	Tier	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	range_direction	Range Direction	dd_phys_field	No	No	No	Yes	,,E,W	NA
lnd_township	lnd_township	Township	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_township	lnd_township	Township	lnd_state	State	dd_join_field	No	State	0:n	No		NA
lnd_township	lnd_township	Township	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	range_annotation	Range Annotation	dd_geom_field	text	No	No	No		NA
lnd_township	lnd_township	Township	range_number	Range Number	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_township	lnd_township	Township	township_id	Township ID	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	id	ID	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_township	lnd_township	Township	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_township	lnd_township	Township	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_township	lnd_township	Township	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_township	lnd_township	Township	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_township	lnd_township	Township	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	remarks_id	Remarks ID	dd_phys_field	No	No	No	No		integer
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	location	Location	dd_geom_field	point	No	No	No		NA
lnd_transportation_terminal	lnd_transportation_terminal	Transportation Terminal	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
